furniture_id,furniture_sub_category,video_id,page_index,step_index,clip_index,step_list_length,page_list_length,start_time,end_time,full_video_duration
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,29,22,0,51,48,805.2,815.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,29,22,1,51,48,813.0,823.0,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,29,23,0,51,48,823.1,833.1,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,29,23,1,51,48,830.5,840.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,30,24,0,51,48,840.7,850.7,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,30,24,1,51,48,850.7,860.7,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,30,24,2,51,48,860.7,870.7,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,30,24,3,51,48,870.7,880.7,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,30,24,4,51,48,880.7,890.7,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,30,24,5,51,48,890.7,900.7,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,30,24,6,51,48,900.7,910.7,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,30,24,7,51,48,903.8,913.8,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,31,25,0,51,48,972.5,982.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,31,25,1,51,48,982.5,992.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,31,25,2,51,48,984.9,994.9,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,31,26,0,51,48,915.3,925.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,31,26,1,51,48,922.7,932.7,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,32,27,0,51,48,1072.4,1082.4,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,32,27,1,51,48,1079.6,1089.6,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,32,28,0,51,48,933.0,943.0,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,32,28,1,51,48,943.0,953.0,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,32,28,2,51,48,953.0,963.0,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,32,28,3,51,48,962.5,972.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,33,29,0,51,48,1096.2,1106.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,33,29,1,51,48,1106.2,1116.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,33,29,2,51,48,1116.2,1126.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,33,29,3,51,48,1123.5,1133.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,33,30,0,51,48,1096.2,1106.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,33,30,1,51,48,1106.2,1116.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,33,30,2,51,48,1116.2,1126.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,33,30,3,51,48,1123.5,1133.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,34,31,0,51,48,1130.5,1140.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,34,32,0,51,48,1133.3,1143.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,35,33,0,51,48,1134.5,1144.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,35,34,0,51,48,1140.2,1150.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,35,34,1,51,48,1148.2,1158.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,39,39,0,51,48,995.5,1005.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,39,39,1,51,48,998.3,1008.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,39,40,0,51,48,995.5,1005.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,39,40,1,51,48,998.3,1008.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,40,41,0,51,48,1193.3,1203.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,40,41,1,51,48,1194.6,1204.6,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,40,42,0,51,48,1174.0,1184.0,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,40,42,1,51,48,1176.5,1186.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,40,43,0,51,48,1220.0,1230.0,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,40,43,1,51,48,1220.5,1230.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,40,44,0,51,48,1205.5,1215.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,41,45,0,51,48,1240.2,1250.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,42,46,0,51,48,1247.3,1257.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,42,46,1,51,48,1257.3,1267.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,42,46,2,51,48,1260.1,1270.1,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,43,47,0,51,48,1297.1,1307.1,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,43,47,1,51,48,1297.9,1307.9,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,44,48,0,51,48,1270.2,1280.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,44,48,1,51,48,1274.3,1284.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,45,49,0,51,48,1284.5,1294.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,45,49,1,51,48,1286.3,1296.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,46,50,0,51,48,1308.3,1318.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,46,50,1,51,48,1318.3,1328.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,46,50,2,51,48,1318.7,1328.7,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,11,1,5,51,48,110.1,120.1,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,11,1,6,51,48,120.1,130.1,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,11,1,7,51,48,130.1,140.1,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,11,1,8,51,48,140.1,150.1,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,11,1,9,51,48,140.5,150.5,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,31,26,2,51,48,1008.6,1018.6,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,31,26,3,51,48,1018.6,1028.6,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,31,26,4,51,48,1028.6,1038.6,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,31,26,5,51,48,1037.2,1047.2,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,32,28,4,51,48,1047.3,1057.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,32,28,5,51,48,1057.3,1067.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,32,28,6,51,48,1062.3,1072.3,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,40,44,1,51,48,1231.4,1241.4,1437
80355695,Chests of drawers & drawer units,RRHyzLGOFO0,40,44,2,51,48,1233.1,1243.1,1437
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,0,51,48,203.7,213.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,1,51,48,213.7,223.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,2,51,48,223.7,233.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,3,51,48,233.7,243.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,4,51,48,243.7,253.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,5,51,48,253.7,263.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,6,51,48,263.7,273.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,7,51,48,273.7,283.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,8,51,48,283.7,293.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,9,51,48,293.7,303.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,10,51,48,303.7,313.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,10,0,11,51,48,312.2,322.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,1,0,51,48,326.5,336.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,1,1,51,48,336.5,346.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,1,2,51,48,346.5,356.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,1,3,51,48,356.5,366.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,1,4,51,48,366.5,376.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,1,5,51,48,376.5,386.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,1,6,51,48,386.5,396.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,1,7,51,48,391.9,401.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,2,0,51,48,402.6,412.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,2,1,51,48,412.6,422.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,2,2,51,48,422.6,432.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,2,3,51,48,432.6,442.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,2,4,51,48,442.6,452.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,11,2,5,51,48,452.1,462.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,3,0,51,48,610.1,620.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,3,1,51,48,613.8,623.8,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,0,51,48,514.6,524.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,1,51,48,524.6,534.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,2,51,48,534.6,544.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,3,51,48,544.6,554.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,4,51,48,554.6,564.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,5,51,48,564.6,574.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,6,51,48,574.6,584.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,7,51,48,584.6,594.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,8,51,48,594.6,604.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,12,4,9,51,48,597.3,607.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,5,0,51,48,631.1,641.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,5,1,51,48,641.1,651.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,5,2,51,48,651.1,661.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,5,3,51,48,661.1,671.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,5,4,51,48,671.1,681.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,5,5,51,48,675.3,685.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,6,0,51,48,729.7,739.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,6,1,51,48,739.7,749.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,6,2,51,48,749.7,759.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,6,3,51,48,759.7,769.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,6,4,51,48,769.7,779.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,6,5,51,48,779.7,789.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,13,6,6,51,48,789.6,799.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,14,7,0,51,48,829.3,839.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,14,7,1,51,48,834.6,844.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,15,8,0,51,48,844.7,854.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,15,8,1,51,48,854.7,864.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,15,8,2,51,48,864.7,874.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,15,8,3,51,48,874.7,884.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,15,8,4,51,48,884.7,894.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,15,8,5,51,48,894.7,904.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,15,8,6,51,48,904.7,914.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,15,8,7,51,48,907.1,917.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,16,9,0,51,48,917.2,927.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,16,9,1,51,48,917.3,927.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,0,51,48,962.2,972.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,1,51,48,972.2,982.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,2,51,48,982.2,992.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,3,51,48,992.2,1002.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,4,51,48,1002.2,1012.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,5,51,48,1012.2,1022.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,6,51,48,1022.2,1032.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,7,51,48,1032.2,1042.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,8,51,48,1042.2,1052.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,17,10,9,51,48,1049.1,1059.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,18,11,0,51,48,1061.5,1071.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,18,11,1,51,48,1071.5,1081.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,18,11,2,51,48,1081.5,1091.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,18,11,3,51,48,1091.5,1101.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,18,11,4,51,48,1101.5,1111.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,18,11,5,51,48,1101.9,1111.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,19,12,0,51,48,1116.6,1126.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,19,12,1,51,48,1126.6,1136.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,19,12,2,51,48,1136.6,1146.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,19,12,3,51,48,1146.6,1156.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,19,12,4,51,48,1156.6,1166.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,19,12,5,51,48,1159.4,1169.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,20,13,0,51,48,1176.2,1186.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,20,13,1,51,48,1186.2,1196.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,20,13,2,51,48,1187.4,1197.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,21,14,0,51,48,1197.6,1207.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,21,14,1,51,48,1207.6,1217.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,21,14,2,51,48,1217.6,1227.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,21,14,3,51,48,1227.6,1237.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,21,14,4,51,48,1231.6,1241.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,22,15,0,51,48,1241.7,1251.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,22,15,1,51,48,1251.7,1261.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,22,15,2,51,48,1252.5,1262.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,23,16,0,51,48,1262.6,1272.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,23,16,1,51,48,1267.3,1277.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,24,17,0,51,48,1290.9,1300.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,24,17,1,51,48,1296.9,1306.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,25,18,0,51,48,1277.4,1287.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,25,18,1,51,48,1287.4,1297.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,25,18,2,51,48,1297.4,1307.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,25,18,3,51,48,1307.4,1317.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,25,18,4,51,48,1311.2,1321.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,26,19,0,51,48,1321.4,1331.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,26,19,1,51,48,1328.8,1338.8,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,27,20,0,51,48,1338.6,1348.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,29,22,0,51,48,1348.5,1358.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,29,22,1,51,48,1358.5,1368.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,29,22,2,51,48,1368.5,1378.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,29,22,3,51,48,1378.5,1388.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,29,22,4,51,48,1388.5,1398.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,29,22,5,51,48,1390.9,1400.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,29,23,0,51,48,1403.7,1413.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,29,23,1,51,48,1413.7,1423.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,29,23,2,51,48,1414.0,1424.0,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,30,24,0,51,48,1424.9,1434.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,30,24,1,51,48,1434.9,1444.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,30,24,2,51,48,1444.9,1454.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,30,24,3,51,48,1454.9,1464.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,30,24,4,51,48,1464.9,1474.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,30,24,5,51,48,1474.9,1484.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,30,24,6,51,48,1481.5,1491.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,25,0,51,48,1493.3,1503.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,25,1,51,48,1503.3,1513.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,25,2,51,48,1513.3,1523.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,25,3,51,48,1523.3,1533.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,25,4,51,48,1533.3,1543.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,25,5,51,48,1543.3,1553.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,25,6,51,48,1553.3,1563.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,25,7,51,48,1555.7,1565.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,26,0,51,48,1565.8,1575.8,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,26,1,51,48,1575.8,1585.8,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,26,2,51,48,1585.8,1595.8,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,26,3,51,48,1595.8,1605.8,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,31,26,4,51,48,1596.2,1606.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,32,27,0,51,48,1606.3,1616.3,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,32,27,1,51,48,1612.4,1622.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,32,28,0,51,48,1623.5,1633.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,32,28,1,51,48,1633.5,1643.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,32,28,2,51,48,1643.5,1653.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,32,28,3,51,48,1653.2,1663.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,33,29,0,51,48,1702.0,1712.0,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,33,30,0,51,48,1707.0,1717.0,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,34,31,0,51,48,1715.6,1725.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,34,31,1,51,48,1725.6,1735.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,34,31,2,51,48,1735.6,1745.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,34,31,3,51,48,1745.6,1755.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,34,31,4,51,48,1755.6,1765.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,34,31,5,51,48,1758.2,1768.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,34,32,0,51,48,1727.7,1737.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,35,33,0,51,48,1741.7,1751.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,35,33,1,51,48,1749.0,1759.0,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,35,34,0,51,48,1715.6,1725.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,35,34,1,51,48,1725.6,1735.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,35,34,2,51,48,1735.6,1745.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,35,34,3,51,48,1745.6,1755.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,35,34,4,51,48,1755.6,1765.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,35,34,5,51,48,1758.2,1768.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,36,35,0,51,48,1766.4,1776.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,36,36,0,51,48,1766.4,1776.4,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,38,38,0,51,48,1774.7,1784.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,38,38,1,51,48,1783.2,1793.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,39,39,0,51,48,1794.0,1804.0,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,39,40,0,51,48,1801.8,1811.8,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,40,41,0,51,48,1886.9,1896.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,40,41,1,51,48,1896.9,1906.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,40,41,2,51,48,1901.1,1911.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,40,42,0,51,48,1928.9,1938.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,40,42,1,51,48,1938.9,1948.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,40,42,2,51,48,1945.2,1955.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,40,43,0,51,48,1955.5,1965.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,40,44,0,51,48,1966.1,1976.1,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,40,44,1,51,48,1973.8,1983.8,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,42,46,0,51,48,2001.2,2011.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,42,46,1,51,48,2011.2,2021.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,42,46,2,51,48,2021.2,2031.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,42,46,3,51,48,2031.2,2041.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,42,46,4,51,48,2036.5,2046.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,43,47,0,51,48,2054.9,2064.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,43,47,1,51,48,2064.9,2074.9,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,43,47,2,51,48,2067.5,2077.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,44,48,0,51,48,2083.2,2093.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,44,48,1,51,48,2093.2,2103.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,44,48,2,51,48,2103.2,2113.2,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,44,48,3,51,48,2112.5,2122.5,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,45,49,0,51,48,2156.6,2166.6,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,46,50,0,51,48,2319.7,2329.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,46,50,1,51,48,2329.7,2339.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,46,50,2,51,48,2339.7,2349.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,46,50,3,51,48,2349.7,2359.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,46,50,4,51,48,2359.7,2369.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,46,50,5,51,48,2369.7,2379.7,2387
80355695,Chests of drawers & drawer units,wMT90x-4os0,46,50,6,51,48,2370.2,2380.2,2387
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,10,0,0,51,48,89.3,99.3,2580
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,10,0,1,51,48,99.3,109.3,2580
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,10,0,2,51,48,109.3,119.3,2580
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,10,0,3,51,48,119.3,129.3,2580
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,10,0,4,51,48,129.3,139.3,2580
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,10,0,5,51,48,139.3,149.3,2580
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,10,0,6,51,48,149.3,159.3,2580
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,10,0,7,51,48,159.3,169.3,2580
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,10,0,8,51,48,167.0,177.0,2580
80355695,Chests of drawers & drawer units,HlCBm1HXKzU,11,1,0,51,48,177.0,187.0,2580
